Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month Name,Profit Margin
US-2017-100930,26-02-2017,12-04-2017,Standard Class,CS-12400,Christopher Schild,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2.00,0.45,-102.05,2017,February,-0.436363636
CA-2017-160514,27-02-2017,16-11-2017,Standard Class,DB-13120,David Bremer,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2.00,0.00,4.75,2017,February,0.45
CA-2016-157749,28-02-2017,09-06-2016,Second Class,KL-16645,Ken Lonsdale,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5.00,0.20,9.40,2017,February,0.3625
CA-2014-131926,01-03-2017,06-06-2014,Second Class,DW-13480,Dianna Wilson,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7.00,0.00,580.54,2017,March,0.29
CA-2016-154739,02-03-2017,15-12-2016,Second Class,LH-17155,Logan Haushalter,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2.00,0.20,28.14,2017,March,0.0875
CA-2016-145625,03-03-2017,17-09-2016,Standard Class,KC-16540,Kelly Collister,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1.00,0.00,3.58,2017,March,0.47
CA-2016-146941,04-03-2017,13-12-2016,First Class,DL-13315,Delfina Latchford,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.00,0.00,22.56,2017,March,0.28
US-2015-159982,05-03-2017,04-12-2015,Standard Class,DR-12880,Dan Reichenbach,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.13,9.00,0.60,-8.49,2017,March,-0.7
CA-2017-163139,06-03-2017,03-12-2017,Second Class,CC-12670,Craig Carreira,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3.00,0.00,6.93,2017,March,0.34
US-2017-155299,07-03-2017,12-06-2017,Standard Class,Dl-13600,Dorris liebe,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62,2.00,0.80,-4.47,2017,March,-2.75
US-2014-106992,08-03-2017,21-09-2014,Second Class,SB-20290,Sean Braxton,Houston,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,3.00,0.40,-510.00,2017,March,-0.166666667
CA-2016-125318,09-03-2017,13-06-2016,Standard Class,RC-19825,Roy Collins,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.22,4.00,0.20,28.72,2017,March,0.0875
CA-2015-155040,10-03-2017,15-11-2015,Standard Class,AH-10210,Alan Hwang,Brentwood,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.90,2.00,0.00,35.16,2017,March,0.44
CA-2017-136826,11-03-2017,20-06-2017,Standard Class,CB-12535,Claudia Bergmann,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.02,3.00,0.20,4.73,2017,March,0.3375
CA-2016-111010,12-03-2017,28-01-2016,Standard Class,PG-18895,Paul Gonzalez,Morristown,New Jersey,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6.00,0.00,0.30,2017,March,0.04
US-2017-145366,13-03-2017,13-12-2017,Standard Class,CA-12310,Christine Abelman,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.21,1.00,0.20,-7.44,2017,March,-0.2
CA-2017-163979,14-03-2017,02-01-2018,Second Class,KH-16690,Kristen Hastings,San Francisco,California,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4.00,0.00,210.49,2017,March,0.29
CA-2015-155334,15-03-2017,31-07-2015,First Class,HA-14920,Helen Andreada,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7.00,0.00,92.37,2017,March,0.44
CA-2017-118136,16-03-2017,17-09-2017,First Class,BB-10990,Barry Blumstein,Inglewood,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2.00,0.00,4.06,2017,March,0.46
CA-2017-132976,17-03-2017,17-10-2017,Standard Class,AG-10495,Andrew Gjertsen,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",11.65,2.00,0.20,4.08,2017,March,0.35
US-2015-161991,18-03-2017,28-09-2015,Second Class,SC-20725,Steven Cartwright,Houston,Texas,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5.00,0.80,-3.43,2017,March,-1.65
CA-2015-130890,19-03-2017,06-11-2015,Standard Class,JO-15280,Jas O'Carroll,Los Angeles,California,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5.00,0.20,51.94,2017,March,0.05
CA-2015-130883,20-03-2017,02-10-2015,Standard Class,TB-21520,Tracy Blumstein,Portland,Oregon,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5.00,0.20,47.84,2017,March,0.3375
CA-2016-112697,21-03-2017,20-12-2016,Second Class,AH-10195,Alan Haines,Tamarac,Florida,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.06,7.00,0.70,-169.37,2017,March,-0.666666667
CA-2016-110772,22-03-2017,24-11-2016,Second Class,NZ-18565,Nick Zandusky,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.10,7.00,0.20,6.68,2017,March,0.35
CA-2014-111451,23-03-2017,28-12-2014,First Class,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.42,8.00,0.20,78.86,2017,March,0.2625
CA-2016-142545,24-03-2017,03-11-2016,Standard Class,JD-15895,Jonathan Doherty,Belleville,New Jersey,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.40,5.00,0.00,15.55,2017,March,0.48
US-2017-152380,25-03-2017,23-11-2017,Standard Class,JH-15910,Jonathan Howell,Chicago,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.08,3.00,0.50,-131.45,2017,March,-0.6
CA-2015-144253,26-03-2017,09-05-2015,Second Class,AS-10225,Alan Schoenberger,New York City,New York,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.80,2.00,0.00,12.86,2017,March,0.48
CA-2014-130960,27-03-2017,04-01-2015,Standard Class,KB-16600,Ken Brennan,Taylor,Michigan,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3.00,0.00,2.85,2017,March,0.29
CA-2014-111003,28-03-2017,06-06-2014,Standard Class,CR-12625,Corey Roper,Lakewood,New Jersey,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3.00,0.00,20.92,2017,March,0.46
CA-2017-126774,29-03-2017,17-04-2017,First Class,SH-20395,Shahid Hopkins,Arlington,Virginia,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1.00,0.00,2.00,2017,March,0.41
CA-2016-142902,30-03-2017,14-09-2016,Second Class,BP-11185,Ben Peterman,Arvada,Colorado,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.14,4.00,0.20,3.59,2017,March,0.2375
CA-2014-120887,31-03-2017,03-10-2014,Standard Class,TS-21205,Thomas Seio,Hackensack,New Jersey,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3.00,0.00,37.64,2017,March,0.43
CA-2014-167850,01-04-2017,16-08-2014,Standard Class,AG-10525,Andy Gerbode,Saint Petersburg,Florida,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.38,2.00,0.20,22.30,2017,April,0.125
CA-2014-164259,02-04-2017,30-12-2014,First Class,SP-20860,Sung Pak,Philadelphia,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,4.00,0.20,8.67,2017,April,0.0875
CA-2014-164973,03-04-2017,09-11-2014,Standard Class,NM-18445,Nathan Mautz,New York City,New York,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.88,1.00,0.10,24.16,2017,April,0.177777778
CA-2014-156601,04-04-2017,24-09-2014,Standard Class,FA-14230,Frank Atkinson,Long Beach,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2.00,0.00,3.58,2017,April,0.5
CA-2016-162138,05-04-2017,27-04-2016,Standard Class,GK-14620,Grace Kelly,Hesperia,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6.00,0.20,81.74,2017,April,0.325
CA-2017-153339,06-04-2017,05-11-2017,Second Class,DJ-13510,Don Jones,Murfreesboro,Tennessee,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,1.00,0.20,1.00,2017,April,0.0625
US-2016-141544,07-04-2017,01-09-2016,First Class,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.90,3.00,0.40,-67.88,2017,April,-0.233333333
US-2016-150147,08-04-2017,29-04-2016,Second Class,JL-15850,John Lucas,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.80,2.00,0.40,-20.70,2017,April,-0.25
CA-2015-137946,09-04-2017,04-09-2015,Second Class,DB-13615,Doug Bickford,Los Angeles,California,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.75,1.00,0.20,1.60,2017,April,0.3375
CA-2014-129924,10-04-2017,17-07-2014,Standard Class,AC-10420,Alyssa Crouse,San Francisco,California,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,2.00,0.20,2.80,2017,April,0.3625
CA-2015-128167,11-04-2017,26-06-2015,Second Class,KL-16645,Ken Lonsdale,Layton,Utah,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4.00,0.00,2.33,2017,April,0.47
CA-2014-122336,12-04-2017,17-04-2014,Second Class,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.86,4.00,0.20,1.12,2017,April,0.0625
US-2015-120712,13-04-2017,24-12-2015,Standard Class,CS-12130,Chad Sievert,Austin,Texas,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.80,4.00,0.20,-2.22,2017,April,-0.025
CA-2017-169901,14-04-2017,19-06-2017,Standard Class,CC-12550,Clay Cheatham,San Francisco,California,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3.00,0.20,4.80,2017,April,0.1
CA-2017-134306,15-04-2017,12-07-2017,Standard Class,TD-20995,Tamara Dahlen,Lowell,Massachusetts,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3.00,0.00,3.10,2017,April,0.41
CA-2016-129714,16-04-2017,03-09-2016,First Class,AB-10060,Adam Bellavance,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1.00,0.00,2.31,2017,April,0.34
CA-2016-138520,17-04-2017,13-04-2016,Standard Class,JL-15505,Jeremy Lonsdale,New York City,New York,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.70,6.00,0.20,-4.86,2017,April,-0.0125
CA-2016-130001,18-04-2017,28-04-2016,Standard Class,HK-14890,Heather Kirkland,Charlotte,North Carolina,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5.00,0.20,11.33,2017,April,0.3125
CA-2017-155698,19-04-2017,11-03-2017,First Class,VB-21745,Victoria Brennan,Columbus,Georgia,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8.00,0.00,168.44,2017,April,0.26
CA-2017-144904,20-04-2017,01-10-2017,Standard Class,KW-16435,Katrina Willman,New York City,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.70,2.00,0.00,9.94,2017,April,0.48
CA-2014-123344,21-04-2017,29-09-2014,Standard Class,JD-16060,Julia Dunbar,San Francisco,California,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4.00,0.00,8.48,2017,April,0.04
CA-2016-155516,22-04-2017,21-10-2016,Same Day,MK-17905,Michael Kennedy,Manchester,Connecticut,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,23.20,4.00,0.00,10.44,2017,April,0.45
CA-2017-104745,23-04-2017,04-06-2017,Standard Class,GT-14755,Guy Thornton,Harlingen,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,5.00,0.20,9.40,2017,April,0.3625
US-2014-119137,24-04-2017,27-07-2014,Standard Class,AG-10900,Arthur Gainer,Tucson,Arizona,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5.00,0.70,-5.71,2017,April,-0.7
US-2016-134656,25-04-2017,01-10-2016,First Class,MM-18280,Muhammed MacIntyre,Quincy,Illinois,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.14,4.00,0.20,30.98,2017,April,0.3125
US-2017-134481,26-04-2017,01-09-2017,Standard Class,AR-10405,Allen Rosenblatt,Franklin,Massachusetts,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.42,7.00,0.30,-297.68,2017,April,-0.2
CA-2015-130792,27-04-2017,05-05-2015,Standard Class,RA-19915,Russell Applegate,Houston,Texas,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.65,3.00,0.80,-20.33,2017,April,-2.35
CA-2016-134775,28-04-2017,29-10-2016,First Class,AS-10285,Alejandro Savely,San Francisco,California,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7.00,0.00,25.48,2017,April,0.5
CA-2015-125395,29-04-2017,29-06-2015,Second Class,LA-16780,Laura Armstrong,Taylor,Michigan,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.90,2.00,0.00,8.80,2017,April,0.21
US-2015-168935,30-04-2017,02-12-2015,Standard Class,DO-13435,Denny Ordway,Pembroke Pines,Florida,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.46,3.00,0.45,-157.01,2017,April,-0.418181818
CA-2015-122756,01-05-2017,07-12-2015,Standard Class,DK-13225,Dean Katz,Philadelphia,Pennsylvania,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4.00,0.70,-337.64,2017,May,-0.7
CA-2014-115973,02-05-2017,26-11-2014,First Class,NG-18430,Nathan Gelder,Cincinnati,Ohio,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1.00,0.20,0.43,2017,May,0.1625
CA-2017-101798,03-05-2017,15-12-2017,Standard Class,MV-18190,Mike Vittorini,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4.00,0.20,7.88,2017,May,0.3375
US-2014-135972,04-05-2017,23-09-2014,Second Class,JG-15115,Jack Garza,Des Moines,Washington,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.38,2.00,0.20,27.72,2017,May,0.1125
US-2014-134971,05-05-2017,10-06-2014,Second Class,BP-11095,Bart Pistole,Peoria,Illinois,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.46,3.00,0.80,-20.56,2017,May,-1.65
CA-2017-102946,06-05-2017,05-07-2017,Standard Class,VP-21730,Victor Preis,Las Vegas,Nevada,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,3.00,0.20,25.58,2017,May,0.3375
CA-2017-165603,07-05-2017,19-10-2017,Second Class,SS-20140,Saphhira Shifley,Warwick,Rhode Island,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2.00,0.00,9.49,2017,May,0.19
CA-2015-122259,08-05-2017,04-11-2015,Standard Class,HP-14815,Harold Pawlan,Jackson,Michigan,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4.00,0.00,21.04,2017,May,0.3
CA-2016-108987,09-05-2017,10-09-2016,Second Class,AG-10675,Anna Gayman,Houston,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.95,3.00,0.20,3.60,2017,May,0.1
CA-2014-113166,10-05-2017,26-12-2014,First Class,LF-17185,Luke Foster,Miami,Florida,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.57,2.00,0.20,3.47,2017,May,0.3625
CA-2014-155208,11-05-2017,20-04-2014,Standard Class,SP-20650,Stephanie Phelps,Wilmington,North Carolina,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.07,6.00,0.20,9.77,2017,May,0.25
CA-2017-117933,12-05-2017,29-12-2017,Standard Class,RF-19840,Roy Französisch,New York City,New York,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3.00,0.00,9.70,2017,May,0.27
CA-2017-117457,13-05-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5.00,0.00,37.79,2017,May,0.21
CA-2017-142636,14-05-2017,07-11-2017,Standard Class,KC-16675,Kimberly Carter,Seattle,Washington,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7.00,0.00,65.73,2017,May,0.47
CA-2017-122105,15-05-2017,28-06-2017,Standard Class,CJ-12010,Caroline Jumper,Huntington Beach,California,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8.00,0.00,25.90,2017,May,0.27
CA-2016-148796,16-05-2017,18-04-2016,Standard Class,PB-19150,Philip Brown,Los Angeles,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.80,5.00,0.20,38.38,2017,May,0.1
CA-2017-154816,17-05-2017,10-11-2017,Standard Class,VB-21745,Victoria Brennan,Richmond,Kentucky,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1.00,0.00,2.83,2017,May,0.49
CA-2017-110478,18-05-2017,09-03-2017,Standard Class,SP-20860,Sung Pak,Los Angeles,California,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4.00,0.00,2.70,2017,May,0.29
CA-2014-142048,19-05-2017,25-06-2014,First Class,JE-15745,Joel Eaton,Louisville,Colorado,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.75,6.00,0.20,56.57,2017,May,0.2875
CA-2017-125388,20-05-2017,23-10-2017,Standard Class,MP-17965,Michael Paige,Lawrence,Massachusetts,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4.00,0.00,14.71,2017,May,0.26
CA-2017-155705,21-05-2017,23-08-2017,Second Class,NF-18385,Natalie Fritzler,Jackson,Mississippi,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.40,4.00,0.00,225.26,2017,May,0.26
CA-2017-149160,22-05-2017,26-11-2017,Second Class,JM-15265,Janet Molinari,Canton,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.40,2.00,0.00,11.08,2017,May,0.39
CA-2014-101476,23-05-2017,13-09-2014,First Class,SD-20485,Shirley Daniels,New Rochelle,New York,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1.00,0.00,30.10,2017,May,0.43
CA-2017-152275,24-05-2017,08-10-2017,Standard Class,KH-16630,Ken Heidel,San Antonio,Texas,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.67,6.00,0.20,0.50,2017,May,0.075
US-2016-123750,25-05-2017,21-04-2016,Standard Class,RB-19795,Ross Baird,Gastonia,North Carolina,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.59,2.00,0.70,-145.35,2017,May,-0.766666667
CA-2016-127369,26-05-2017,07-06-2016,First Class,DB-13060,Dave Brooks,Lowell,Massachusetts,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.30,5.00,0.00,207.15,2017,May,0.29
US-2014-150574,27-05-2017,25-12-2014,Standard Class,MK-18160,Mike Kennedy,Jacksonville,Florida,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.81,2.00,0.70,-3.69,2017,May,-0.766666667
CA-2016-147375,28-05-2017,14-06-2016,Second Class,PO-19180,Philisse Overcash,Chicago,Illinois,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3.00,0.30,43.20,2017,May,0.042857143
CA-2017-130043,29-05-2017,19-09-2017,Standard Class,BB-11545,Brenda Bowman,Houston,Texas,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.87,8.00,0.20,11.55,2017,May,0.3625
